Probe Set ID,GSM1008929_Salinity_T.CEL(normalized),GSM1008930_Salinity_C.CEL(normalized)
PsAffx.C137000019_at,0.10197854,-0.1019783
PsAffx.C137000020_at,-0.083182335,0.083182335
PsAffx.C137000021_at,-0.026987553,0.026987553
PsAffx.C137000022_at,0.04050684,-0.04050684
PsAffx.C137000023_at,0.028188229,-0.028188229
PsAffx.C137000024_at,-0.27639914,0.27639914
PsAffx.C137000028_at,0.08300471,-0.08300471
PsAffx.C137000029_at,0.09382963,-0.09382939
PsAffx.C137000030_at,0.051598787,-0.051598787
PsAffx.C137000034_s_at,-0.15241885,0.15241861
PsAffx.C137000036_at,-0.10612297,0.10612297
PsAffx.C137000037_at,-0.16378212,0.16378212
PsAffx.C137000039_at,-0.040647745,0.040647745
PsAffx.C137000040_at,0.121555805,-0.121555686
PsAffx.C137000041_at,-0.08698177,0.08698177
PsAffx.C137000043_at,0,0
PsAffx.C137000044_at,0.16378212,-0.16378212
PsAffx.C1373000001_at,-0.24153447,0.24153447
PsAffx.C138000001_at,0.03319621,-0.03319621
PsAffx.C138000002_at,-0.043308496,0.043308496
PsAffx.C138000003_at,0.17045069,-0.17045069
PsAffx.C138000004_s_at,-0.13452864,0.13452864
PsAffx.C138000005_at,0.04900694,-0.04900694
PsAffx.C138000007_at,0.13852906,-0.13852906
PsAffx.C138000008_at,0.09661484,-0.09661484
PsAffx.C138000009_at,-0.17348218,0.17348218
PsAffx.C138000010_at,0.076999426,-0.07699919
PsAffx.C138000012_at,-0.23386478,0.23386478
PsAffx.C138000013_at,0.08804965,-0.08804989
PsAffx.C138000014_at,-0.19256902,0.19256926
PsAffx.C138000018_at,-0.13212013,0.1321199
PsAffx.C138000019_at,0.14696932,-0.14696932
PsAffx.C138000020_at,-0.08240044,0.08240056
PsAffx.C138000021_at,0.08167434,-0.08167434
PsAffx.C138000022_at,0.2746446,-0.2746446
PsAffx.C138000023_at,-0.08291435,0.08291435
PsAffx.C138000024_at,0.04189372,-0.04189372
PsAffx.C138000029_at,0.09092116,-0.09092116
PsAffx.C138000035_at,-0.13677001,0.13677001
PsAffx.C138000036_at,-0.013888359,0.013888121
PsAffx.C138000037_at,0,0
PsAffx.C138000040_at,0.15476489,-0.15476465
PsAffx.C138000041_at,0.10847306,-0.10847306
PsAffx.C138000042_at,-0.079661846,0.079661846
PsAffx.C138000043_at,0.193712,-0.19371223
PsAffx.C138000048_at,-0.044741392,0.044741392
PsAffx.C138000050_at,0,0
PsAffx.C138000053_at,0.023257732,-0.023257732
PsAffx.C138000058_at,-0.15476465,0.15476465
PsAffx.C138000059_at,0,0
PsAffx.C1385000001_at,0.15440011,-0.15440011
PsAffx.C1388000001_at,0.05557394,-0.05557394
PsAffx.C139000003_at,-0.09936118,0.09936118
PsAffx.C139000005_at,-0.13837767,0.1383779
PsAffx.C139000006_at,-0.332484,0.33248425
PsAffx.C139000007_at,0.043308496,-0.043308735
PsAffx.C139000008_at,-0.34049678,0.34049702
PsAffx.C139000009_at,-0.19859314,0.19859314
PsAffx.C139000011_at,-0.05709791,0.05709791
PsAffx.C139000012_at,0.10441041,-0.10441041
PsAffx.C139000014_at,0,0
PsAffx.C139000017_at,-0.19745255,0.19745255
PsAffx.C139000019_at,0.10952616,-0.10952592
PsAffx.C139000020_at,0.05162382,-0.05162382
PsAffx.C139000022_s_at,-0.17703128,0.17703128
PsAffx.C139000023_at,0.15939999,-0.15939999
PsAffx.C139000024_at,0.026604414,-0.026604414
PsAffx.C139000026_at,-0.12155557,0.121555805
PsAffx.C139000029_at,0.15939999,-0.15939999
PsAffx.C139000030_at,-0.06249237,0.06249237
PsAffx.C139000031_at,-0.14279461,0.14279461
PsAffx.C139000033_at,0.21533847,-0.21533823
PsAffx.C139000034_at,-0.13886309,0.13886285
PsAffx.C66000066_s_at,0.021093369,-0.021093369
PsAffx.C139000037_s_at,0,0
PsAffx.C139000038_at,0.04253459,-0.04253435
PsAffx.C139000041_at,-0.1895113,0.1895113
PsAffx.C139000044_at,0.11377096,-0.11377096
PsAffx.C139000045_at,0.076999426,-0.07699931
PsAffx.C139000046_at,0.090432405,-0.090432405
PsAffx.C139000047_at,-0.13122892,0.13122892
PsAffx.C139000050_at,0.18183756,-0.18183756
PsAffx.C1391000001_at,0.05035448,-0.05035448
PsAffx.C1392000001_s_at,0.19468856,-0.19468856
PsAffx.C1393000001_at,-0.043308496,0.043308496
PsAffx.C1394000001_at,0.15476465,-0.15476465
PsAffx.C14000002_at,0,0
PsAffx.C14000003_at,-0.09661484,0.09661484
PsAffx.C14000004_at,0.039154768,-0.039155006
PsAffx.C14000009_at,0.10389161,-0.10389185
PsAffx.C14000010_at,-0.07442212,0.07442224
PsAffx.C14000011_at,0.1019783,-0.1019783
PsAffx.C14000013_at,-0.18615246,0.18615246
PsAffx.C14000014_at,0,0
PsAffx.C14000015_at,0.16378236,-0.16378212
PsAffx.C14000016_at,0,0
PsAffx.C14000017_at,0.110397816,-0.110398054
PsAffx.C14000018_at,0.043308735,-0.043308496
PsAffx.C14000019_at,-0.040150166,0.040150166
PsAffx.C14000021_at,-0.2914896,0.29148936
PsAffx.C14000022_at,0.10952616,-0.10952616
PsAffx.C14000023_at,0.09378767,-0.09378767
PsAffx.C14000024_at,0.20857549,-0.20857525
PsAffx.C14000026_at,0.08520222,-0.08520222
PsAffx.C14000027_at,0.11128664,-0.11128664
PsAffx.C14000034_at,0.16688824,-0.16688824
PsAffx.C14000035_at,0,0
PsAffx.C14000036_at,-0.15098524,0.15098524
PsAffx.C14000038_at,0.08259797,-0.08259821
PsAffx.C14000039_at,-0.035366774,0.035367012
PsAffx.C14000042_at,-0.04050684,0.04050684
PsAffx.C14000044_at,-0.04900694,0.049007177
PsAffx.C14000045_at,0.26425624,-0.26425624
PsAffx.C14000047_at,0.09661484,-0.09661484
PsAffx.C14000048_at,-0.080323935,0.080323696
PsAffx.C14000049_at,-0.07442212,0.07442212
PsAffx.C14000050_at,0.02240324,-0.02240324
PsAffx.C14000051_at,-0.09092116,0.0909214
PsAffx.C14000052_at,-0.076226234,0.076226234
PsAffx.C14000057_at,0.07475901,-0.07475901
PsAffx.C14000060_at,-0.15476465,0.15476465
PsAffx.C14000063_at,0.24966478,-0.24966478
PsAffx.C14000065_at,0.028449535,-0.028449535
PsAffx.C14000066_at,-0.2096057,0.2096057
PsAffx.C14000067_at,-0.08291435,0.08291435
PsAffx.C14000068_at,0.05289316,-0.05289316
PsAffx.C14000070_at,-0.043308496,0.043308496
PsAffx.C14000071_at,0.086585045,-0.086585045
PsAffx.C14000074_at,-0.1019783,0.1019783
PsAffx.C14000076_at,0.11159325,-0.11159325
PsAffx.C14000077_at,0.04900694,-0.04900694
PsAffx.C14000078_at,0,0
PsAffx.C14000083_at,0.05035448,-0.05035448
PsAffx.C14000084_at,-0.26819253,0.26819253
PsAffx.C14000088_s_at,0.23789048,-0.23789048
PsAffx.C14000089_at,0.3423009,-0.3423009
PsAffx.C14000090_at,-0.076999426,0.076999426
PsAffx.C14000091_at,-0.1257093,0.1257093
PsAffx.C14000095_at,-0.08438158,0.08438158
PsAffx.C14000100_at,0.05278635,-0.05278635
PsAffx.C14000102_at,0,0
PsAffx.C14000104_at,0,0
PsAffx.C14000105_at,-0.26552296,0.26552296
PsAffx.C14000106_at,0,0
PsAffx.C14000107_at,0.108472824,-0.108472824
PsAffx.C14000107_s_at,-0.19314909,0.19314909
PsAffx.C14000108_at,-0.050354242,0.050354242
PsAffx.C14000109_at,-0.24477291,0.24477291
PsAffx.C14000110_at,0.09936142,-0.09936142
PsAffx.C14000111_at,0.37471676,-0.37471676
PsAffx.C14000112_at,0.12876749,-0.12876749
PsAffx.C14000113_at,0,0
PsAffx.C14000114_at,-0.15939999,0.15939999
PsAffx.C14000117_at,0.16284561,-0.16284537
PsAffx.C14000118_at,-0.10997152,0.10997152
PsAffx.C14000119_at,-0.028251886,0.028251886
PsAffx.C14000121_at,-0.24477303,0.24477291
PsAffx.C14000122_at,-0.09936142,0.09936142
PsAffx.C14000123_at,0.13852906,-0.13852906
PsAffx.C14000126_at,0.05162406,-0.05162406
PsAffx.C140000002_at,-0.31599736,0.3159976
PsAffx.C140000004_at,0.08805013,-0.08805013
PsAffx.C140000005_at,0.27273846,-0.27273846
PsAffx.C140000006_at,0,0
PsAffx.C140000007_at,0.08804989,-0.08805013
PsAffx.C140000008_at,0.1257093,-0.1257093
PsAffx.C140000012_at,0.04444766,-0.044447422
PsAffx.C140000013_at,-0.022552252,0.022552252
PsAffx.C140000014_at,0.09661484,-0.09661484
PsAffx.C140000017_at,0,0
PsAffx.C140000018_at,0.026730776,-0.026730895
PsAffx.C140000019_at,-0.054237604,0.054237604
PsAffx.C140000023_at,-0.05035448,0.05035448
PsAffx.C140000024_at,-0.04189372,0.04189372
PsAffx.C140000025_at,-0.05278635,0.05278635
PsAffx.C140000026_at,-0.25137973,0.25137973
PsAffx.C140000027_at,0,0
PsAffx.C140000029_at,-0.16341901,0.16341877
PsAffx.C140000030_at,0.18312216,-0.18312216
PsAffx.C140000031_at,0.2840278,-0.2840278
PsAffx.C140000034_at,0.043308496,-0.043308496
PsAffx.C140000036_at,-0.03784418,0.03784418
PsAffx.C140000037_at,0.24801183,-0.24801159
PsAffx.C140000038_at,-0.097387075,0.097387314
PsAffx.C140000039_at,-0.0476079,0.0476079
PsAffx.C140000041_at,-0.18183756,0.1818378
PsAffx.C140000042_at,0.08309531,-0.08309531
PsAffx.C140000043_at,0.078131676,-0.078131676
PsAffx.C140000044_at,0.044741273,-0.044741392
PsAffx.C140000044_s_at,0.026730776,-0.026730776
PsAffx.C1406000001_at,0.061585903,-0.061585903
PsAffx.C141000001_at,-0.03784406,0.03784418
PsAffx.C141000002_at,-0.035367012,0.035367012
PsAffx.C141000004_at,-0.04303503,0.04303503
PsAffx.C141000005_at,0,0
PsAffx.C141000006_at,0.13191509,-0.13191509
PsAffx.C141000007_at,-0.11932325,0.11932325
PsAffx.C141000008_at,-0.071994066,0.071994066
PsAffx.C141000009_at,0.15939999,-0.15939999
PsAffx.C141000010_at,-0.0476079,0.0476079
PsAffx.C141000013_at,-0.0476079,0.0476079
PsAffx.C141000014_at,-0.34074926,0.34074926
PsAffx.C141000016_at,-0.07869744,0.07869744
PsAffx.C141000017_at,0.10894203,-0.10894203
PsAffx.C141000018_at,0.05278635,-0.05278635
PsAffx.C141000019_at,0.08029103,-0.080290794
PsAffx.C141000026_at,-0.08029103,0.08029103
PsAffx.C141000028_at,-0.27273846,0.27273846
PsAffx.C141000032_at,0.18183756,-0.18183756
PsAffx.C141000034_at,0.16472697,-0.16472697
PsAffx.C141000038_at,-0.063703775,0.063703895
PsAffx.C141000040_at,0,0
PsAffx.C141000042_at,0.2632377,-0.2632377
PsAffx.C141000043_at,-0.026767254,0.026767254
PsAffx.C1419000001_at,-0.09936142,0.09936142
PsAffx.C142000001_at,-0.054237843,0.054237604
PsAffx.C142000004_at,-0.027107239,0.027107
PsAffx.C142000005_at,0,0
PsAffx.C142000006_at,-0.02218914,0.02218914
PsAffx.C142000007_at,0.05151105,-0.05151105
PsAffx.C142000011_at,-0.06836891,0.06836891
PsAffx.C142000012_at,-0.09378767,0.09378767
PsAffx.C142000014_at,0.09979057,-0.09979057
PsAffx.C142000018_at,0.15098524,-0.15098524
PsAffx.C142000019_at,0,0
PsAffx.C142000020_at,0.04050684,-0.04050684
PsAffx.C142000021_at,0.14934492,-0.14934492
PsAffx.C142000023_at,-0.18121004,0.18121004
PsAffx.C142000024_at,0.04189372,-0.04189372
PsAffx.C142000025_at,-0.11028838,0.11028862
PsAffx.C142000026_at,0.02149868,-0.021498442
PsAffx.C142000027_at,0,0
PsAffx.C142000028_at,-0.18120992,0.1812098
PsAffx.C142000033_at,-0.104210615,0.104210615
PsAffx.C142000034_at,0,0
PsAffx.C142000036_at,0,0
PsAffx.C142000039_at,0.08698201,-0.08698201
PsAffx.C142000040_at,-0.02312088,0.02312088
PsAffx.C142000041_at,-0.09811902,0.09811902
PsAffx.C143000002_at,-0.05035448,0.05035448
PsAffx.C143000004_at,0.16626954,-0.16626954
PsAffx.C143000006_at,0.121555805,-0.121555805
PsAffx.C143000011_at,0.043308496,-0.043308496
PsAffx.C143000012_at,-0.055780172,0.055780172
PsAffx.C143000015_s_at,-0.117506266,0.117506266
PsAffx.C143000019_at,0,0
PsAffx.C143000020_at,0.048116684,-0.048116684
PsAffx.C143000021_at,-0.16378212,0.16378212
PsAffx.C143000022_at,-0.14000964,0.14000964
PsAffx.C143000026_at,0.05549097,-0.05549097
PsAffx.C143000028_at,-0.16507602,0.16507602
PsAffx.C143000030_at,-0.10692811,0.10692811
PsAffx.C143000031_at,-0.09936142,0.09936142
PsAffx.C143000034_at,0.2096057,-0.20960581
PsAffx.C143000036_at,-0.079661846,0.079661846
PsAffx.C143000037_at,-0.20377183,0.20377183
PsAffx.C143000038_at,0.0476079,-0.04760766
PsAffx.C143000039_at,0,0
PsAffx.C143000042_at,0,0
PsAffx.C143000043_at,0.08203983,-0.08203983
PsAffx.C143000045_at,-0.09936142,0.09936142
PsAffx.C143000048_s_at,-0.046347618,0.046347618
PsAffx.C143000050_at,0.20222664,-0.20222664
PsAffx.C143000051_at,0.079609394,-0.079609394
PsAffx.C144000002_at,0.05035448,-0.05035448
PsAffx.C144000003_at,0.08520222,-0.08520222
PsAffx.C144000004_at,-0.10692811,0.10692835
PsAffx.C144000005_at,-0.33312178,0.33312178
PsAffx.C144000006_at,0.14279461,-0.14279485
PsAffx.C144000007_at,-0.04900694,0.04900694
PsAffx.C144000008_at,0.10441041,-0.10441041
PsAffx.C144000009_at,-0.110372305,0.110372305
PsAffx.C144000011_at,0,0
PsAffx.C144000012_at,0.101439476,-0.101439476
PsAffx.C144000014_at,-0.18183756,0.18183756
PsAffx.C144000015_at,0.22601318,-0.22601295
PsAffx.C144000017_at,-0.11579394,0.115793705
PsAffx.C144000018_at,0.060960054,-0.060960293
PsAffx.C144000019_at,0.13191485,-0.13191485
PsAffx.C144000023_at,0,0
PsAffx.C144000026_at,0.19436955,-0.19436955
PsAffx.C144000033_at,-0.1648643,0.1648643
PsAffx.C144000034_at,0,0
PsAffx.C144000035_at,-0.13627744,0.13627744
PsAffx.C144000036_at,0.31224465,-0.31224465
PsAffx.C144000037_at,0.028449535,-0.028449535
PsAffx.C144000038_at,0.04189372,-0.04189372
PsAffx.C144000039_at,0.14963007,-0.14963007
PsAffx.C144000040_at,0.20190215,-0.20190215
PsAffx.C144000042_at,0.1385293,-0.13852906
PsAffx.C144000043_at,-0.043308258,0.043308496
PsAffx.C145000001_at,-0.16378212,0.16378212
PsAffx.C145000007_at,-0.076999426,0.076999426
PsAffx.C145000008_at,0,0
PsAffx.C145000009_at,-0.027107,0.027107
PsAffx.C145000011_at,-0.05035448,0.05035448
PsAffx.C145000012_at,0.03784418,-0.03784418
PsAffx.C145000013_at,0.13422966,-0.13422966
PsAffx.C145000014_at,0.085202456,-0.08520234
PsAffx.C145000015_at,-0.060459137,0.060459137
PsAffx.C145000019_at,-0.055780172,0.055780172
PsAffx.C145000020_at,-0.09092116,0.09092116
PsAffx.C145000021_at,-0.079661846,0.079661846
PsAffx.C145000027_at,0,0
PsAffx.C145000028_at,-0.083082914,0.083082914
PsAffx.C250000002_s_at,-0.14772677,0.14772677
PsAffx.C145000033_at,0.13899755,-0.13899755
PsAffx.C145000035_at,0.04617977,-0.04618001
PsAffx.C145000036_at,-0.09582305,0.09582305
PsAffx.C145000037_at,0.048429966,-0.048429966
PsAffx.C145000038_at,-0.10247409,0.10247421
PsAffx.C145000039_at,0,0
PsAffx.C145000040_at,-0.03986287,0.03986287
PsAffx.C145000041_s_at,0.04617977,-0.04617977
PsAffx.C145000042_at,-0.10441041,0.10441041
PsAffx.C1452000001_at,-0.016707897,0.016707897
PsAffx.C1452000002_at,-0.04189372,0.04189372
PsAffx.C1456000001_at,-0.09378767,0.09378767
PsAffx.C1459000001_at,-0.10692811,0.10692811
PsAffx.C146000002_at,0.11159325,-0.11159325
PsAffx.C146000007_at,-0.026767015,0.026767254
PsAffx.C146000008_at,-0.111560345,0.111560345
PsAffx.C146000009_at,0.12777877,-0.127779
PsAffx.C146000010_at,-0.090920925,0.090920925
PsAffx.C146000016_s_at,0.07564592,-0.07564592
PsAffx.C146000018_at,0.02705717,-0.02705717
PsAffx.C146000019_at,-0.09582329,0.09582305
PsAffx.C146000020_at,0.079661846,-0.079661846
PsAffx.C146000022_at,-0.055779934,0.055779934
PsAffx.C146000022_s_at,0.04992819,-0.049928427
PsAffx.C21000075_s_at,0.04538226,-0.04538226
PsAffx.C146000024_at,0.08520222,-0.08520198
PsAffx.C146000025_at,0,0
PsAffx.C146000026_at,-0.10534501,0.10534501
PsAffx.C146000027_at,0.31224465,-0.31224465
PsAffx.C146000029_at,0.29664207,-0.29664207
PsAffx.C146000030_at,-0.010174036,0.010174036
PsAffx.C146000031_at,0.055506706,-0.055506706
PsAffx.C146000032_at,-0.08805013,0.08805013
PsAffx.C146000033_at,-0.044741392,0.044741392
PsAffx.C146000035_at,-0.10197806,0.1019783
PsAffx.C146000036_at,0.039212704,-0.039212704
PsAffx.C146000038_at,0.117506266,-0.117506266
PsAffx.C1460000001_at,0.10441041,-0.10441041
PsAffx.C1461000001_at,0.025682926,-0.025682926
PsAffx.C1461000002_at,0.058440447,-0.058440447
PsAffx.C1469000001_at,-0.0476079,0.0476079
PsAffx.C147000003_at,-0.15098524,0.15098524
PsAffx.C147000004_at,0.08520222,-0.08520222
PsAffx.C147000005_at,0.04617977,-0.04617977
PsAffx.C147000006_at,0.14772677,-0.14772677
PsAffx.C147000007_at,-0.13261104,0.13261104
PsAffx.C147000008_at,0.25655818,-0.25655818
PsAffx.C147000009_at,-0.21663022,0.21663046
PsAffx.C147000010_at,-0.08240056,0.08240056
PsAffx.C147000013_at,0.085202456,-0.08520234
PsAffx.C147000014_at,-0.09936142,0.09936142
PsAffx.C147000014_s_at,-0.08804989,0.08804989
PsAffx.C147000017_at,0.027800083,-0.027800322
PsAffx.C147000019_at,-0.17045069,0.17045069
PsAffx.C147000021_at,-0.08240056,0.08240056
PsAffx.C147000022_at,0.14696956,-0.14696932
PsAffx.C147000023_at,0.044741392,-0.04474163
PsAffx.C147000024_at,-0.054662466,0.054662466
PsAffx.C147000025_at,-0.18183756,0.18183756
PsAffx.C147000025_s_at,-0.05289316,0.05289316
PsAffx.C147000027_at,0.05530882,-0.055309057
PsAffx.C147000030_at,-0.016507149,0.016507149
PsAffx.C147000032_at,0.20097303,-0.20097303
PsAffx.C147000033_at,0.14633512,-0.14633512
PsAffx.C147000035_at,0.021690845,-0.021690845
PsAffx.C147000036_at,-0.10441041,0.10441041
PsAffx.C147000037_at,0.0476079,-0.0476079
PsAffx.C147000039_at,0.12570882,-0.12570906
PsAffx.C147000040_at,-0.11102319,0.11102295
PsAffx.C147000041_at,0.09079504,-0.09079504
PsAffx.C148000005_at,0.16689396,-0.16689396
PsAffx.C148000008_at,0.19859314,-0.19859314
PsAffx.C148000011_at,0.026730776,-0.026730776
PsAffx.C148000012_at,0,0
PsAffx.C148000013_at,0.16125941,-0.16125941
PsAffx.C148000015_at,0,0
PsAffx.C148000016_at,0,0
PsAffx.C148000019_at,0,0
PsAffx.C148000023_at,0.19471693,-0.19471693
PsAffx.C148000024_at,-0.04617977,0.046179533
PsAffx.C148000025_at,-0.07811546,0.07811546
PsAffx.C148000026_at,0.11048937,-0.11048937
PsAffx.C148000029_at,0,0
PsAffx.C148000030_at,0.187536,-0.187536
PsAffx.C148000031_at,0.14279461,-0.14279461
PsAffx.C148000032_at,-0.13456178,0.13456178
PsAffx.C148000035_at,0,0
PsAffx.C148000041_at,-0.26323783,0.2632377
PsAffx.C148000043_at,0.0476079,-0.0476079
PsAffx.C148000046_at,0.15476465,-0.15476465
PsAffx.C148000049_at,0.23144841,-0.23144841
PsAffx.C148000052_at,-0.07683039,0.07683039
PsAffx.C148000052_s_at,0.1019783,-0.1019783
PsAffx.C149000002_at,0,0
PsAffx.C149000003_at,0.09661484,-0.09661484
PsAffx.C149000004_at,-0.050354242,0.050354242
PsAffx.C149000005_at,-0.08309507,0.08309507
PsAffx.C149000006_s_at,-0.16605353,0.16605353
PsAffx.C149000007_at,-0.042594433,0.042594433
PsAffx.C149000009_at,-0.13953876,0.13953876
PsAffx.C149000013_at,-0.083082676,0.08308244
PsAffx.C149000014_at,0,0
PsAffx.C149000017_at,0.13542295,-0.13542295
PsAffx.C149000018_at,0.30339336,-0.30339336
PsAffx.C149000019_at,-0.06820679,0.06820679
PsAffx.C149000020_at,-0.09092116,0.09092116
PsAffx.C149000021_at,0.0876286,-0.087628365
PsAffx.C149000022_at,0.043308496,-0.043308496
PsAffx.C149000024_at,0.22021294,-0.22021294
PsAffx.C149000024_s_at,0.076752186,-0.076752186
PsAffx.C149000025_at,-0.12994361,0.12994385
PsAffx.C149000026_at,-0.04617977,0.046179533
PsAffx.C149000028_at,-0.18226933,0.18226933
PsAffx.C149000030_at,0.18152022,-0.18152022
PsAffx.C149000031_at,0.026730776,-0.026730776
PsAffx.C149000034_at,0.026397943,-0.026398182
PsAffx.C149000035_at,0.10074091,-0.10074091
PsAffx.C149000038_at,0.2000997,-0.2000997
PsAffx.C149000039_at,0.076752186,-0.076752186
PsAffx.C149000041_at,0.06532383,-0.06532383
PsAffx.C149000043_at,-0.03657794,0.03657794
PsAffx.C149000044_at,0.017723441,-0.01772356
PsAffx.C149000045_s_at,0.23628402,-0.23628402
PsAffx.C149000046_at,0.17612362,-0.17612362
PsAffx.C1498000001_s_at,-0.043308616,0.043308496
PsAffx.C15000002_at,-0.04050684,0.04050684
PsAffx.C15000003_at,0.2746446,-0.2746446
PsAffx.C15000004_at,0.04617977,-0.04617977
PsAffx.C15000005_at,0.026730776,-0.026730776
PsAffx.C15000007_at,0.050354242,-0.050354242
PsAffx.C15000008_at,-0.1383779,0.1383779
PsAffx.C15000010_at,0,0
PsAffx.C15000016_at,0.045960426,-0.045960665
PsAffx.C15000018_at,-0.13852906,0.13852906
PsAffx.C15000019_at,-0.14279461,0.14279461
PsAffx.C15000020_at,-0.06586075,0.06586075
PsAffx.C15000022_at,0.028449535,-0.028449535
PsAffx.C15000025_at,0,0
PsAffx.C15000026_at,0,0
PsAffx.C15000031_at,-0.1383779,0.1383779
PsAffx.C15000032_at,-0.14279461,0.14279461
PsAffx.C15000033_at,-0.10775447,0.10775447
PsAffx.C15000034_at,0.13852906,-0.13852918
PsAffx.C15000035_at,0,0
PsAffx.C15000036_at,0.04617977,-0.04617977
PsAffx.C15000039_at,0.02218914,-0.02218914
PsAffx.C15000040_at,-0.05162382,0.05162382
PsAffx.C15000042_at,0.043308496,-0.043308496
PsAffx.C15000043_at,-0.049173117,0.049173355
PsAffx.C15000044_s_at,-0.09661484,0.09661484
PsAffx.C15000045_at,0.02218914,-0.02218914
PsAffx.C15000046_at,0.0476079,-0.0476079
PsAffx.C15000047_at,0.05151105,-0.05151105
PsAffx.C15000048_at,0.25137973,-0.25137973
PsAffx.C15000049_at,0.08996296,-0.08996296
PsAffx.C15000050_at,0.09661484,-0.09661484
PsAffx.C15000051_at,-0.055780172,0.055780172
PsAffx.C15000057_at,-0.19002342,0.19002318
PsAffx.C15000059_at,-0.16731238,0.16731238
PsAffx.C15000060_at,0.04900694,-0.04900694
PsAffx.C15000063_at,0.12575912,-0.12575912
PsAffx.C15000064_at,0.3469963,-0.3469963
PsAffx.C15000065_at,0.02218914,-0.02218914
PsAffx.C15000066_at,0.04538226,-0.04538226
PsAffx.C15000067_at,0,0
PsAffx.C15000068_at,0.08375859,-0.08375859
PsAffx.C15000070_at,-0.187536,0.18753624
PsAffx.C15000071_at,-0.16359401,0.16359401
PsAffx.C15000072_at,0.05325961,-0.05325961
PsAffx.C15000079_at,0.043308496,-0.043308496
PsAffx.C15000082_at,-0.15947342,0.15947342
PsAffx.C15000083_at,-0.02388668,0.02388668
PsAffx.C15000084_at,0.11834812,-0.11834812
PsAffx.C15000085_at,0.05162382,-0.05162382
PsAffx.C15000087_at,0.0476079,-0.0476079
PsAffx.C15000088_at,-0.03789568,0.03789568
PsAffx.C15000090_at,0.108472824,-0.108472824
PsAffx.C15000093_at,0.08203983,-0.08203983
PsAffx.C15000097_at,-0.08903837,0.08903813
PsAffx.C15000102_at,0.08240056,-0.08240056
PsAffx.C15000106_at,-0.04617977,0.04617977
